State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Mota Poyada, 164815, 23.402552, 72.755417, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Bhobha, 164794, 23.383344, 72.771591, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Sitwada, 164829, 23.402683, 72.786857, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Majara, 164812, 23.365168, 72.788668, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Galishara, 164799, 23.43313, 72.809091, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Oran, 164819, 23.403152, 72.809389, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Tajpur, 164831, 23.378727, 72.81473, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Vaghpur, 164836, 23.479307, 72.822229, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Anvarpura, 164789, 23.417274, 72.825413, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Ghadakan, 164802, 23.347742, 72.82799, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Vadnasa, 164834, 23.389005, 72.831641, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Derol, 164445, 23.590903, 72.834206, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Ged, 164800, 23.533662, 72.836822, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Kadoli, 164464, 23.670351, 72.839095, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Sadani Muvadi, 164826, 23.341146, 72.84042, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Pethapur, 164486, 23.706963, 72.841376, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Karaol, 164807, 23.366277, 72.841577, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Sayabapur, 164502, 23.556519, 72.845139, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Kamalpur, 164806, 23.439216, 72.845296, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Limba, 164810, 23.405486, 72.845575, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Khedwada, 164488, 23.63107, 72.847111, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Sampad, 164828, 23.504864, 72.849893, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Dedhrota, 164443, 23.617326, 72.851046, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Munpur, 164477, 23.681673, 72.853264, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, VADALI, 4230, Mohar, 164922, 23.975702, 72.858983, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Rangpur, 164497, 23.696831, 72.859273, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Piludara, 164821, 23.48255, 72.859808, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Navanagar, 164482, 23.578594, 72.862898, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, TALOD, 4229, Mudhasana, 164877, 23.328767, 72.863416, GP Point, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Block Head Quarter, 88888, 23.4303, 72.864592, BDO Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Prempur, 164492, 23.704882, 72.870038, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Unchha, 164833, 23.39734, 72.870908, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Balisana, 164793, 23.373595, 72.871594, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Moyad Ruppa Jee Vas, 164815, 23.515901, 72.872814, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Bakarpur, 164792, 23.422767, 72.873669, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, TALOD, 4229, Bhatiya, 164849, 23.333869, 72.873755, GP Point, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Moyad Natha Jee Vas, 164816, 23.515281, 72.876003, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Dalani Muvadi, 164796, 23.354816, 72.878064, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Raslod, 164824, 23.407507, 72.878822, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Meharpura, 164473, 23.62209, 72.878917, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Aminpur, 164786, 23.441688, 72.882289, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Kanada, 164465, 23.662123, 72.885483, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Poglu, 164822, 23.457799, 72.887587, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Kesharpura, 164809, 23.366056, 72.890614, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Ilol, 164460, 23.649323, 72.891788, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Salal, 164827, 23.492397, 72.891888, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Rasulpur, 164825, 23.483602, 72.892383, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, TALOD, 4229, Karmipura, 164863, 23.284306, 72.895335, GP Point, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Zalani Muvadi, 164839, 23.36938, 72.895352, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, TALOD, 4229, Dolatabad, 164854, 23.337314, 72.897093, GP Point, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Pipoder, 164489, 23.717671, 72.897707, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, VADALI, 4230, Babsar, 164900, 23.986431, 72.898166, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Sachodar, 164500, 23.721208, 72.899287, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Navalpur, 164480, 23.581731, 72.900363, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Vadrad, 164835, 23.43004, 72.902321, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Katwad, 164808, 23.529787, 72.902653, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Pallachar, 164820, 23.445891, 72.903588, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Tajpuri, 164506, 23.552895, 72.905173, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Baini Muvadi, 164791, 23.376723, 72.905562, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Polajpur, 164490, 23.571104, 72.907086, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, TALOD, 4229, Dhadh Vasna, 164853, 23.362982, 72.912221, GP Point, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Kanai, 164466, 23.662059, 72.912391, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Amarapur, 164788, 23.392563, 72.912482, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, TALOD, 4229, Valiyampura, 164894, 23.328411, 72.913322, GP Point, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Hapa, 164457, 23.565959, 72.919855, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Sonasan, 164830, 23.486757, 72.922624, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Memadpur, 164814, 23.443201, 72.924749, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, VADALI, 4230, Vasna, 164932, 23.943204, 72.926258, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, TALOD, 4229, Rupal, 164886, 23.385322, 72.928491, GP Point, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Dolpur, 164797, 23.512995, 72.929529, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Gadha, 164448, 23.706605, 72.929529, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, VADALI, 4230, Fudeda, 164912, 23.907563, 72.93184, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, VADALI, 4230, Arshmda, 164898, 23.91183, 72.932488, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Zinzva, 164840, 23.463492, 72.935632, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Nadari Pethapur, 164478, 23.540503, 72.936342, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, TALOD, 4229, Kherol, 164865, 23.306642, 72.937726, GP Point, 21, 
GUJARAT, 24, SABAR KANTHA, 472, VADALI, 4230, Raheda, 164926, 23.91703, 72.937977, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, TALOD, 4229, Jenpur, 164804, 23.417241, 72.938636, GP Point, 21, 
GUJARAT, 24, SABAR KANTHA, 472, KHEDBRAHMA, 4224, Tuver, 245030, 24.085873, 72.93864, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, VADALI, 4230, Vadtol, 245018, 23.911302, 72.939259, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, VADALI, 4230, Hatoj, 164916, 23.945285, 72.939383, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, TALOD, 4229, Mahiyal, 164872, 23.34123, 72.93976, GP Point, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Katwad, 245191, 23.576187, 72.9404, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, TALOD, 4229, Mahekal, 164870, 23.24842, 72.941799, GP Point, 21, 
GUJARAT, 24, SABAR KANTHA, 472, TALOD, 4229, Boriya Becharaji, 164850, 23.286448, 72.94291, GP Point, 21, 
GUJARAT, 24, SABAR KANTHA, 472, VADALI, 4230, Dhaboda, 164911, 23.972201, 72.946326, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Savagadh, 164503, 23.626165, 72.946397, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, TALOD, 4229, Block Head Quarter, 88888, 23.352646, 72.946548, BDO Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, TALOD, 4229, Anjana, 164843, 23.396921, 72.946739, GP Point, 21, 
GUJARAT, 24, SABAR KANTHA, 472, TALOD, 4229, Gora, 164857, 23.39289, 72.94755, GP Point, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Hajipur, 164454, 23.540544, 72.949962, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, TALOD, 4229, Jorajini Muvadi, 164861, 23.27392, 72.95052, GP Point, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Boriya Khurad, 164440, 23.554916, 72.951783, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, KHEDBRAHMA, 4224, Ambaigadha, 245188, 24.120539, 72.952062, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Mahadevpura, 164472, 23.682449, 72.953486, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Parbada, 164484, 23.608188, 72.953654, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, KHEDBRAHMA, 4224, Gadhada, 164619, 24.059093, 72.953726, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Vaktapur, 164508, 23.668961, 72.953919, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, TALOD, 4229, Ujediya, 164892, 23.301698, 72.954404, GP Point, 21, 
GUJARAT, 24, SABAR KANTHA, 472, PRANTIJ, 4228, Nananpur, 164817, 23.508351, 72.954765, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Virapur, 164513, 23.650418, 72.959377, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, VADALI, 4230, Kanjari, 164920, 23.945884, 72.959495, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, TALOD, 4229, Navavas, 164881, 23.301745, 72.960747, GP Point, 21, 
GUJARAT, 24, SABAR KANTHA, 472, VADALI, 4230, Himmatpura, 164917, 23.911281, 72.962137, GP Office, 21, 
GUJARAT, 24, SABAR KANTHA, 472, HIMATNAGAR, 4222, Block Head Quarter, 88888, 23.597459, 72.963033, GP Office, 21, 
