STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
33,613,5768,635491,Anjur,3144,0,none,224643,ANJUR,
33,613,5768,635492,Karvazhi,1319,0,none,224653,KARVAZHI,
33,613,5768,635493,Thukkachi,1698,0,none,224670,THUKKACHI,
33,613,5768,635494,Thennilai(East),3485,0,none,224666,THENNILAI EAST,
33,613,5768,635495,Athipalayam,2062,0,none,224646,ATHIPALAYAM,
33,613,5768,635496,Punnam,5446,0,none,224663,PUNNAM,
33,613,5768,635497,Kuppam,3503,0,none,224655,KUPPAM,
33,613,5768,635498,Munnur,2582,0,none,224657,MUNNUR,
33,613,5768,635499,K.Paramathi,3488,0,none,224651,K.PARAMATHI,
33,613,5768,635500,Thennilai(south),2569,0,none,224667,THENNILAI SOUTH,
33,613,5768,635501,Thennilai(West),2581,0,none,224668,THENNILAI WEST,
33,613,5768,635502,Monjanur (East),817,0,none,224656,MONJANUR,
33,613,5768,635503,Monjanur (West),1348,0,none,224656,MONJANUR,
33,613,5768,635504,Elakkaturamachandrapuram,550,0,none,224656,MONJANUR,
33,613,5768,635505,Kodanthur(north),1200,0,none,224654,KODANTHUR,
33,613,5768,635506,Kodanthur(south),753,0,none,224654,KODANTHUR,
33,613,5768,635507,Gudalur (West),2082,0,none,224650,GUDALUR WEST,
33,613,5768,635508,Gudalur (East),4947,0,none,224649,GUDALUR EAST,
33,613,5768,635509,Nadanthai (south),500,0,none,224665,Soodamani,
33,613,5768,635510,Nadanthai (North),1603,0,none,224658,NADANTHAI,
33,613,5768,635511,Nedungur,1190,0,none,224659,Nedungur,
33,613,5768,635512,Karudayampalayam,2347,0,none,224652,KARUDAYAMPALAYAM,
33,613,5768,635513,Pavithiram,5881,0,none,224661,PAVITHIRAM,
33,613,5768,635514,Viswanathapuri,1105,0,none,224672,VISWANATHAPURI,
33,613,5768,635515,Thumbivadi,2320,0,none,224671,THUMBIVADI,
33,613,5768,635516,P.Anaipalayam,1261,0,none,224644,P.ANAIPALAYAM,
33,613,5768,635517,Ariyur,1378,0,none,224645,ARIYUR,
33,613,5768,635518,Soodamani,1854,0,none,224665,Soodamani,
33,613,5768,635519,Tenilai venkitapuram,4222,0,none,224647,Chinnadharapuram,
33,613,5768,635520,Chinnadarapuram,3683,0,none,224647,Chinnadharapuram,
33,613,5768,635521,Elavanur,1336,0,none,224648,ELAVANOOR,
33,613,5768,635522,Thokkupatti,1691,0,none,224669,THOKKUPATTI,
33,613,5768,635523,Rajapuram,2747,0,none,224664,RAJAPURAM,
33,613,5768,635524,Kalakurichi Punjai,4228,0,none,224662,PUNJAIKALAKURICHI,
33,613,5768,635525,Kalakurichi Nanjai,1348,0,none,224660,Nanjaikalakurichi,
33,613,5768,635526,Nagamballi,5337,0,none,224632,Nagampalli,
