,Block Name,Distance,GP Name,GP_lat,GP_long,Village Name,Village_lat,Village_long
0,Berinag,6038.35690898,SUNATI,29.84839,80.138338,Aamtal,Amali,80.32199
1,Berinag,6041.80883665,DARMOLI,29.848477,80.123142,Adholi,Dholi Dhunga,80.3447
2,Berinag,6039.81140904,ANGARIYAGARA,29.718718,80.119796,Agriya Gara,Agriya Gara,80.12802
3,Berinag,6051.64947211,AAMHAT,29.737349,80.081164,Amhat,Bagadi Hat,80.36103
4,Berinag,6048.70564357,HATWALGAON,29.815231,80.122332,Amtar,Amatari,80.40937
5,Berinag,6049.09712094,GWEER,29.763856,80.072977,Anauli,Chanauli,80.34982
6,Berinag,6038.4911705,AIRARI,29.846613,80.006014,Arari,Partari,80.35388
7,Berinag,6046.61340648,RAITOLI,29.751083,80.113885,Asur,Basaur,80.31171
8,Berinag,6030.7442399,BALYAU,29.865535,80.148535,Asyali,Sayali,80.11879
9,Berinag,6040.60409722,BARET SANIGAON,29.833642,80.106605,Badet Talla Senigaon,Budalgaon,80.298
10,Berinag,6041.45228952,MANTOLI,29.746111,80.038706,Bagdoli,Bardoli,80.12891
11,Berinag,6037.14405098,BAITHOLI,29.826679,80.046485,Baitholi,Raitoli,80.27941
12,Berinag,6036.53769704,BALYAU,29.865535,80.148535,Balyaoo,Baya Gaon,80.3413
13,Berinag,6036.60453665,BARET SANIGAON,29.833642,80.106605,Bamret Bhakunda,Bakunda,80.1831
14,Berinag,6045.35567778,BORA AGAR,29.716986,80.048752,Banauli,Bastnauli,80.15658
15,Berinag,6051.43139842,BAFILA,29.797645,80.077396,Baphila,Philam,80.57579
16,Berinag,6033.46479065,THAL,29.823637,80.139334,Barar,Khet Bharar,80.25689
17,Berinag,6044.88058765,BARAIT BAFILA,29.800464,80.106416,Baret Baphila,Barthiya Kote Nayak,80.31956
18,Berinag,6042.39943809,PURANATHAL,29.79399,80.114803,Bartunga Sirtoli,Sirtoli,80.31886
19,Berinag,6046.29005698,AAMHAT,29.737349,80.081164,Baset,Baset,80.24909
20,Berinag,6031.463014,BOGAR,29.867467,80.045917,Baset,Baset,80.24909
21,Berinag,6038.53129261,KALASILA,29.808179,80.082113,Baset,Baset,80.24909
22,Berinag,6044.78662972,BATGAL,29.72448,80.04183,Batgal,Bata,80.31086
23,Berinag,6051.11571694,RAI GARSAYARI,29.730888,80.056989,Batla Gaon,Budalgaon,80.298
24,Berinag,6032.92116494,BARET SANIGAON,29.833642,80.106605,Batroli,Bardoli,80.12891
25,Berinag,6027.09363514,LOHATHAL,29.865905,80.016207,Batula Barola,Batula,80.19783
26,Berinag,6042.53010843,BUDERA,29.799161,80.064149,Baya,Baya Gaon,80.3413
27,Berinag,6052.65844367,BALARA AGAR,29.728614,80.049279,Belda Agar,Bagar Toli,80.32686
28,Berinag,6042.64703549,BELKOT,29.768942,80.110047,Belkot Bhandari,Khetar Bhandari,80.2837
29,Berinag,6042.35104336,BELKOT,29.768942,80.110047,Belkot Pande,Tamta Kande,80.18058
30,Berinag,6040.46923002,HIPA,29.842213,80.077303,Beri Gaon,Kante Borgaon,80.32095
31,Berinag,6023.04148545,HIPA,29.842213,80.077303,Bhalsiya Udiyar,Bhalyura,80.10118
32,Berinag,6049.30819644,BHANDARIGAON,29.74108,80.046864,Bhandari Gaon,Barigaon,80.3434
33,Berinag,6043.97384823,GARTIR,29.78315,80.088674,Bhanela Gaon,Bhatgaon,80.26387
34,Berinag,6038.63943804,MANGAR,29.719873,80.071776,Bhatijar,Khir Hatigar,80.1542
35,Berinag,6047.00455719,BHOOL KI ADHAYALI,29.711588,80.076435,Bhulki Adhyali,Bhumiyathal,80.254
36,Berinag,6036.05710884,PURANATHAL,29.79399,80.114803,Bhulyudo Panoli,Budali,80.1733
37,Berinag,6044.49912247,LINGURANI,29.776129,80.089652,Bhuni Gaon,Ungaon,80.21417
38,Berinag,6039.92009661,DARMOLI,29.848477,80.123142,Bhurola,Bhul Gaon,80.24737
39,Berinag,6042.3175022,BHUVANESWAR,29.689151,80.091468,Bhuvneshwar,Bhansha,79.89682
40,Berinag,6037.46778554,BUDERA,29.799161,80.064149,Birtola,Sirtola,80.31206
41,Berinag,6037.36465679,BOGAR,29.867467,80.045917,Bogar,Bagar Toli,80.32686
42,Berinag,6038.37544813,BOGAR,29.867467,80.045917,Bokal Katiya,Kunkatiya,80.36118
43,Berinag,6053.92678092,BORA AGAR,29.716986,80.048752,Bora Agar,Bagar Toli,80.32686
44,Berinag,6039.4215724,LINGURANI,29.776129,80.089652,Bora Khet,Loharkhet,80.24466
45,Berinag,6036.86257044,BUDERA,29.799161,80.064149,Budera,Bera,80.17962
46,Berinag,6042.61288893,BYATI,29.742362,80.032313,Byati,Bajeti (chanak),80.20279
47,Berinag,6043.45201118,CHACHRAIT,29.745333,80.076486,Chacharet,Chachri,80.15681
48,Berinag,6053.95350666,CHAAMA,29.695742,80.078792,Chama,Gaidali Charma,80.31753
49,Berinag,6030.95430687,CHANKANA,29.774975,80.078544,Chankana,Chankana,80.10376
50,Berinag,6051.76779014,CHAUKHUNA,29.724133,80.062782,Chaukhuna,Chaurha,80.28316
51,Berinag,6038.66611126,CHAUKORI,29.836725,80.023163,Chaukori,Chauri,80.23854
52,Berinag,6050.76386078,MAANIPUR,29.729575,80.044953,Chauri,Chauri,80.23854
53,Berinag,6036.96168316,CHAUSALA,29.862243,80.085303,Chausala,Chausal,80.3398
