avarsa,896
algeri,625
agsoor,582
achave,1969
sunksal,943
babruwada,525
belase,1624
agragon,610
mogata,616
kaikani,10095
hadvalli,330
yalvadkavur,332
muttalli,1621
hebale,11854
bailoor,680
kharva,281
mavinkurva,2042
jalavalli,2733
herangadi,3552
mugva,109
kelaginoor,2628
balkur,306
kudragi,474
kadtoka,5218
navilgoan,354
chikankod,620
haladipur,10421
chittakul,804
mudageri,1146
hancon,404
ghadasai,1799
kerawadi,704
kinnar,3082
amadalli,7158
cendia,3336
vailwada,790
devgeri,430
hegade,6918
muroor,494
divagi,430
kalbag,1281
kodkani,1963
kujalli,2733
valgalli,1174
soopinahosalli,268
anasi,6783
ulavi,244
nandigadda,413
banjarkunang,883
kalambuli,103
averda,4286
singargoan,29
jagalbet,2299
