marwal,1285
nahama,402
larew,793
bandarpora,851
lalhar,3799
parigam a,4530
kakapora a,715
parigam b,1715
kasrigam,1203
urwan,1556
gulbugh,199
gundipora,1098
pahoo,29
ratanipora a,5260
hakripora,1021
newa,508
inder,2275
trich,1788
pinglena,1205
puchal,1005
naroo,59
lajurah,2823
karimabad,3565
wagam,348
talangam,1029
khangund,1588
gutroo,1148
wagar,1132
krenchoo,778
nagander,1342
shar-a lonepora,6178
konibal,2486
ladhoo-a herpora,4604
panzoo,1251
machama a,3510
jawaherpora,1307
hatiwara,799
lethpora-a bagi nishat,6131
lalpora a,4674
andrusoo,1058
samboora-a chera bagh,4889
larmooh,1712
gulistan,2459
panner,1855
pinglish a,2531
wuyam payeen,5874
satoora,2920
chersoo - ii,4385
gooripora,1963
kangan,2040
larribal,627
nargistan,1356
nageenpora,1565
rahmoo-b,5030
murran,5340
karmulla,1539
wahibugh,1785
pathan,1625
gussu,999
syedbad,2465
koil,5064
wasoora,574
chakoora,2102
chatripora,1047
aglar-a,1248
malangpora,4034
ashmander,1183
gudpora,1132
ladermar,975
nowpora,980
dadoora,1219
kuchmula,1267
naina,1897
hajidarpora,1212
tengpora,1791
muchpona,1583
tikin batpora,437
meej,141
saimooh,2780
tumehi nopora,499
nikas,1018
patal bagh,2639
kachach koot,2193
trichal,2915
payir,1104
putrigam,1470
gulshanabad,560
sharabad,1179
dogripora,419
larriyar,1167
chandapora,1632
draklaran,1324
barsoo,2904
arihal-a,4815
mandakpal,1256
rajpora-b,5215
litter,3525
chandhar,3551
tujan,264
mitrigam,1325
rakh-e-litter,1442
lorgam,2324
lorrow,1733
arigam-a,1382
medoora a,4441
harri - i,4672
rathsoan,2315
kalampora,670
reshipora,694
gongoo,2675
bamnoo,4022
monghama,1500
khasipora,1242
mandoora,1798
qasbayar-b,762
khaigam,3122
seer,884
dadsara b/ mirpora,1326
naira,860
noorpora - i,5674
nowdal,1083
hawal,416
shahabad,1049
palpora,741
boonera,2104
urichersoo,272
sangarwani-a,5558
tumlahal,1147
amirabad,849
chewakalan,1884
tahab,4655
aglar-b,2352
panzgam,3358
tokna i (gullzar),6775
kamrazipora,435
usmanabad (bellow),330
chandgam,3031
brawbundina,1612
nowpora nowgam,2002
nownagri,2013
arigam-b,877
drabgam-a,5387
panjren,978
sangarwani-b,1182
achan,1487
