melanikuzhi,2248
kattagaram,623
pappakudi,2420
pillaipalayam,2298
padanilai,8620
gundaveli,682
ayyappanayakkenpettai,1740
vangudi,2111
muthuservamadam,2124
alathipallam,1175
thaluthalaimedu,6783
elayaperumalnallur,10020
vembukudi,1195
kovilvalkkai,2749
gangaikondacholapuram,572
saluppai,4490
thirukalappur,6783
ulkottai,2206
guruvalapperkovil,682
periyakrishnapuram,3311
eravangudi,3287
vettiyarvettu,1629
pitchanur,3651
kodalikaruppur,6347
thenkatchiperumalnatham,988
amanaganthondi,1412
cholamadevi,5446
udayanatham,2868
anikuthichan,1629
devamangalam,937
periyavalayam,3311
edanganni,1412
kavarapalayam,2298
sriraman,1751
anaikudam,2079
vilandai,5754
andimadam,8620
rangiyam,1371
koovathur,1157
valaikurichi,2113
kodankudi,2658
kallathur,456
chinthamani,1751
t. palur,998
kazhuvanthondi,1412
nagambandal,2524
porpathinthanallur,3651
angarayanallur,2086
karaikurichi,1082
periyathukurichy,1598
melur,2519
kattathur,162
erugaiyur,6786
nayaganaipiriyal,1390
vanathirayanpattinam,6481
viludhudaiyan,1529
alagapuram,1390
pudukudi,655
kolathur,2756
thularankuruchi,2113
devanur,2991
pilichikuzhi,2898
olaiyur,1390
kaduvettankurichi,2113
ayyur,1390
katchiperumal,10020
edaiyar,1529
silambur,3441
sripuranthan,2868
elaiyur,2828
variyankaval,297
karkudi,1399
vallam,2331
t.cholankuruchi,2113
pirancheri,1076
govindaputhur,1000
kasankottai,1168
naduvalur,5240
kuvagam,1038
sathambadi,3942
parukkal,693
kazhumangalam,1038
irumbilikurichi,2847
suthamalli,682
marudur,2730
thathanur,3651
edayakurichy,1082
anikurichy,1082
alathiyur,1390
sirukalthur,2468
keelamaligai,5446
kodukkur,6347
namangunam,937
nagalkurichi,1082
kumiliyam,1529
paranam,3175
veerakkan,3005
thoothur,2373
gunamangalam,937
adankurichi,2113
venmankondan,2124
managathi,2018
ponparappi,3175
keelanatham,2756
manakudaiyan,8620
thular,6783
ulliyagudi,1299
koman,2111
kadambur,2658
kuruvadi,928
ambapur,2868
adichanur,1081
sirugadambur,6783
palayakudi,2420
manappathur,10899
asaveerankudikadu,2079
thalavai,1210
pilakurichi,2762
unjini,2124
priyakurichi,1082
kamarasavalli,570
alagiyamanavalam,1390
nallmapalayam,2298
villangudi,1299
nagamagalam,2524
sundakudi,1248
pungankuzhi,4518
ayanthatanur,10899
maruvathur,2868
thelur,10020
andipattakadu,2216
alanduraiyarkattalai,1529
sannasinallur,413
anandahavadi,8620
sendurai,6481
reddipalayam,4690
periyathirukonam,3311
elakkurichi,2762
vanjinapuram,5422
sennivanam,1134
periyanagalur,3311
rayampuram,1826
nakkambadi,1321
chinnapattakadu,1210
edaiyathangudi,2948
kulumur,1048
pottaveli,1529
kadugur,1872
karupilakkattalai,1529
sullangudi,3269
vizhuppanankurichi,2113
manakkudi,7356
pudupalayam,10210
eluppaiyur,1529
hasthinapuram,2868
vadugapalayam,1886
siruvalur,5754
srinivasapuram,413
kallankurichi,7135
keelakolathur,2756
ottakovil,2749
kayarlabath,7135
arungal,1886
thamaraikulam,2868
usenabath,2124
thirumanur,1080
venkatakrishnapuram,1171
subburayapuram,1988
melakaruppur,6347
valajanagaram,3051
vettriyur,1000
sathamangalam,3438
manjamedu,3667
varanavasi,570
manakkal,1210
erthukaranpatti,2124
thavuthaikulam,2868
keelapalur,7182
annimangalam,937
parpanacheri,1076
keelakavattankurichi,2762
thirumazhapadi,7356
karaivetti,1168
ayansuthamalli,1629
kandarathitham,6481
melapalur,1712
pudukottai,5116
elandaikudam,2079
venganoor,5352
kovilesanai,2421
kulamanickam,2748
sembiyakudi,2898
sannavoor,662
palinganatham,572
