amaluma,1837
bade,2962
dainiel village,1837
dhansiripar,422
dhansiripar block,447
diesephe,422
disagaphu,422
doyapur,1111
genesh nagar,112
ghowoto,661
hazadisa,447
k. xekiye,1837
khekiho,372
kiyeto,661
lhothavi,447
manglamukh,447
murise,1837
pimla,1837
razaphe,2962
sangtamtila,1837
shekavi,404
shotovi,520
shoxuvi,404
sinrijan,754
toshizu,1710
tsethrongse,112
urra village,1837
vedima,422
zutovi a&b,1837
ahozhe,2962
akito,1831
aoyim,372
ghokito,661
ghonivi,112
henivi,112
hevishe,447
hoito,499
hukato,357
khehokhu,357
khughovi,112
kiyelho,372
kuhuboto block,520
l.hotvi,754
lotovi,754
lukuto,357
luzheto,357
nihoto,661
nizhevi,877
old shouba,661
padala,422
phuhoto,357
pishikhu,1710
pukhato,357
s.hotovi,520
shahoi,404
shito,499
shozukhu,520
suhoi,404
sunito,357
tokugha,853
toshiho,520
vihokhu,372
vikuho,372
vishiyi,404
xekiye,2962
xelhozhe,112
xukiye,1837
zukihe,357
zuvukhu,357
7th mile,1837
7th mile model village,1837
aoyimkum,372
aoyimti,372
bungsang,1253
chekiye,2962
chumikedima a,2962
chumukedima block,449
chumukedima village,1837
darogapatar,422
darogarjan,422
diphupar,422
diphupar b,422
domokia,754
dubagaon,357
ekranipathar,853
eralibil,1837
hekashe,447
industrial village,1837
jhornapani,853
kacharigaon,1126
kashiram ao sector,447
kashiram village,1837
khaibung,1126
khamkaria,447
khopanala,661
khriezephe,1126
kiyevi,2962
kuki dolong,449
kushiabill,499
medziphema,2962
medziphema block,357
moava,754
model village 5 mile,1837
molvom,1837
naga united village,1837
nagarjan,853
naharbari,447
new piphema,853
new seithekima,112
padom - pukhuri,404
paglapahar,422
phaipijan,1602
pherima,2962
piphema a,2962
piphema old,2962
purana bazar,422
razaphema,2962
samaguri,447
seithekema a,499
seithekhema c,447
seithikhema old,357
senjum,440
serhi angami,447
signal angami,447
sirhima,499
socunoma,661
sodzulhou,357
sovima,661
tenyiphe i,112
tenyiphe ii,112
thahekhu,447
thilixu,112
toluvi,1837
tseipama,447
tsuma,447
zani,877
zuikhu,357
ahoto,661
aoyimchen,372
ghokuto,661
ghoshito,520
ghotoi,877
ghotovi,877
hakhizhe,1831
henito,499
hevikhe,1837
hevuxu,2096
hezheto,2962
hezulho,357
homeland,447
hovishe,440
hovukhu,357
hozheto (new recognised),1111
hozukhe,357
hukhai,357
husto,520
izhevi,2962
k.hetoi,1126
khehoi,1126
khutovi,1126
kikheyi,1126
kiyezu a,1837
kiyezu b,2962
kuhoxu,357
l.vihoto,372
luhevi,1837
luhezhe,1837
mughavi,112
new shouba,661
ngamjalam,1253
nguvihe,112
nihokhu,661
nikhekhu,112
nikihe,357
nikikhe,357
nitazu,754
niuland block,754
p.vihoto,372
pihekhu,112
qhehuto,112
qhuhoi,112
r.hovishe,440
s.hetoi,520
shiwoto,499
shokhevi,520
sukhato,357
tohoi,1710
tohokhu,520
tokishe,661
vikheto,372
viyito,372
xukhuvi,1126
yetoho,853
yeveto,2962
zhekishe,1831
zhexuche,112
zuheshe,520
zutoi,357
